doc_id,topic_id,score
3461969,212275,0.00047696896865706014
1506232,212275,0.002138710263146534
3301406,212275,0.0009578556470352103
3754539,212275,0.0009473682129573672
225388,212272,0.026611538574908063
1487758,212272,0.00021714056452526665
864818,212272,0.0024083378884817114
2267803,212272,0.015164360584594362
2332793,212272,0.03888577913073088
3596002,212272,0.01726215163393216
1534960,212272,0.0007219185342989453
794714,212272,0.00020417562603490945
1829083,212272,0.018726824199718103
1556624,212272,0.00042342979656499237
1279700,212272,0.029531100593738487
2345675,212272,0.0035906730869844326
3403798,212272,0.019730191287838744
222797,212275,0.0011974991744360074
2658451,212275,0.0002137914979962967
3372863,212275,0.05647701795398265
3742587,212275,0.0006683664324289713
70850,212275,0.0381896544197509
787001,212275,0.0007411963230434732
3402913,212275,1.3293125986495289e-05
3637601,212275,0.0021615659651366154
166930,212275,0.0003261036311732564
1438740,212275,0.0008072380824454282
2353313,212275,0.00025870871219931603
3728439,212275,0.0004016581127714243
1761507,212272,0.00827242064218361
3312173,212272,0.00023881767260747953
1738598,212272,0.0006161871870563559
916062,212272,0.018198684347883083
3544476,212272,0.044371467339438656
1457199,212272,0.0010771946332867233
2351230,212272,0.008485813244735955
3442418,212272,2.481871804381943e-05
2462847,212275,0.009685950784013344
776652,212275,0.00015039480940009123
1473995,212276,0.0022574320643415397
3749762,212276,0.003489009340442089
2344549,212276,0.0008066429633885264
3510481,212272,0.022589348720225826
862793,212272,0.04410014480220208
22203,212272,0.000208153792683605
1306479,212272,0.01120179813473433
3631115,212272,2.9384220892176866e-05
3301860,212272,0.07866708948613091
1002421,212272,0.018354863223539027
792887,212272,0.02432939838363923
784761,212272,0.011343608604398649
1511643,212272,0.038021761499495335
2506606,212272,0.00243806463302436
245024,212272,0.03678623670307196
2308028,212273,0.0019529594486138156
197446,212276,0.010660744190098369
2317410,212276,0.006360297463296206
3472305,212276,0.0012441757550004859
1489591,212276,0.006811620470078505
2495816,212276,0.0026267455161679315
3487541,212276,0.002866917207803964
3489991,212276,0.011874724784160972
1061723,212276,0.019564894556686203
3742587,212276,0.011223840738712958
1498878,212276,0.0008927880025667871
494525,212276,0.00011879541733955306
3447186,212276,0.004068481725966328
3431360,212276,0.002597281667778057
3309859,212276,0.005858850954012507
1905975,212276,0.0013685958288121155
3757476,212273,0.010355519879829328
795150,212273,0.011940180883176712
861241,212273,0.018959902038411903
2307090,212273,0.011674503819958012
3620043,212273,0.002515105062829795
449598,212273,0.010930622842364205
3733288,212273,0.03827152072798858
3487813,212273,0.022585047672782167
1521283,212273,0.012525266481282249
3298248,212276,0.0014107524854625859
81594,212276,0.0025565022870156053
3415406,212276,0.0012965163972381605
3744869,212276,0.0015614744725263427
916062,212276,0.0003302365155768143
1518105,212276,0.009026882877179341
3398533,212276,0.0010425717093672647
3716998,212276,0.0001718084578724566
3543767,212276,0.009515286522835441
1301280,212276,0.016520870898331663
3619770,212276,0.00409141400878442
565908,212276,1.2213089363820565e-05
3494607,212273,0.001280456699379164
2317088,212273,0.041110473201078336
3632037,212273,0.006645934576007495
3312016,212273,0.0008771595646317478
3309854,212273,0.057392328106994614
3748891,212273,0.0009677318158501627
2332649,212273,0.004650776688189902
2328697,212273,0.02688552934005866
2063904,212273,0.018816521390136887
223202,212273,0.018290055792592002
1629111,212273,0.0027675603491835164
3367946,212273,0.003531764575227378
3468743,212273,0.0015239006420418913
3535997,212273,0.003416877454871049
761080,212273,0.02835488795990607
567681,212273,0.010246194788981255
3298163,212273,0.004032328250654648
3755227,212273,0.0015840002896060086
69497,212273,0.06138382190608298
1253711,212273,0.010546020073395548
3502202,212276,0.0006958666376634786
3482158,212276,0.00391480758243305
1773648,212276,0.0011702314469825331
701024,212277,0.026754070994239102
3492299,212277,0.013191655502887877
3481093,212277,0.192149115139214
2345333,212277,0.0003751885322392178
3415051,212277,0.00022727610929812773
864818,212277,0.001594791054825671
3334789,212277,0.001385630742761058
3479701,212277,0.00010274276612064113
3475632,212277,0.14846724954455726
3366212,212277,0.017401845055264764
2331777,212277,0.00024120081890375411
788753,212277,0.20578458634082514
653020,212277,0.01036864334708729
3747841,212277,0.0019998832401951195
2498499,212277,0.13472559664783176
223202,212277,0.0004022007616569264
494525,212277,0.0020691529053681475
531256,212277,0.1101597716356872
3309859,212277,0.16669836277229005
3305142,212277,0.13713902398501565
3639423,212277,0.00040334337045849034
1294908,212277,0.06205368538251897
744763,212277,0.00024628120719306955
3297236,212273,0.0266899896441142
3324465,212273,0.002593609635949811
3744430,212273,0.00478843379496942
2373762,212273,0.016162515806737485
429923,212273,0.04323555610581438
1349154,212273,0.009341899353416177
2510224,212273,0.004436815634603089
1884668,212273,0.02462680422293776
718999,212273,0.005339069629826656
2510943,212273,0.010491944718462166
862824,212273,0.019000488335515518
3467454,212273,0.002535369037016477
2363643,212277,0.134911965841875
514482,212277,0.002276510476965545
2378613,212277,0.0005209230188126574
3458842,212277,0.03993711485500908
1291700,212277,0.002089983546780216
3365539,212277,0.0006386441861756589
3378157,212277,0.0017702676569409297
786148,212277,0.0018151094479570856
769767,212277,0.0005526923964881676
57597,212277,0.007827764060641399
1478938,212277,0.15703624158965382
293909,212277,0.012503240829347386
47367,212277,0.12583055559906806
1646653,212277,3.270489586605285e-05
1845060,212277,0.18842617532668007
1728110,212277,0.0014356300471449837
3640611,212277,0.002377498252583064
3636985,212277,0.0006583897456985856
1281343,212277,0.0028745448716599497
2461370,212273,0.019653025029994418
1296320,212273,0.024753124443739817
761221,212273,0.009557334283226162
1556434,212273,0.0014784793896347225
3734427,212273,0.012585754410387085
3369691,212273,0.0012917457407068394
3543746,212273,0.0001533935576918957
2462847,212273,0.003585107699683015
3732162,212273,0.007765263046283275
3637298,212273,0.001999904514810966
386296,212273,0.009970872777242913
1509973,212273,0.004981804025344385
740954,212273,0.029458641379870767
3426184,212273,0.00036330208899371336
2332517,212273,0.002531005505145208
3367144,212277,0.0014046835980939323
1783754,212277,0.00047488420254279034
2464385,212278,0.0013411167483163074
2267803,212278,0.0022241015439771103
771675,212278,0.000512192967561762
1717427,212278,0.0008798497008215347
1783754,212273,0.01741308038231751
2276680,212274,0.003766444471345
3442584,212274,0.025375289766041614
3492299,212274,0.006003668537542299
1281356,212274,0.005651878607375649
3435825,212274,0.025525244110949776
3619378,212274,0.013158978597087673
1556373,212274,0.0060969497762601394
698591,212274,0.02851976243995687
3743084,212274,0.02433592679323773
70850,212278,0.01966140251443284
116594,212278,0.06956790538021664
3751190,212278,0.00017383356274469432
404453,212278,0.01108685885244702
2151510,212278,0.025976045916135317
1284536,212278,0.016064501395975515
3487477,212278,0.016222620698436146
3357369,212278,0.0004008254766208762
1520309,212274,0.018899967098782656
3618840,212274,0.02276516441822835
1696838,212274,0.011117577391323687
3630793,212274,0.010325510010582628
1061765,212274,0.00930065003302016
2360304,212274,0.010920659160849791
3755285,212274,0.003126114803763293
586275,212274,0.00847071588833208
1556979,212274,0.0120234046729837
3440804,212274,0.02406206835402911
3483950,212274,0.000854657116975976
81594,212274,0.005408885553527896
291218,212274,0.000549666585384012
3631299,212274,0.01136020180653812
746903,212274,0.010531090965533946
2378613,212274,0.005137335573651086
3441125,212274,0.07070514359897259
1291700,212274,0.0005295891263609164
769767,212278,0.01229479573876413
2510193,212278,0.013335228924199924
3627233,212278,0.07492329294224857
3402635,212278,0.0001936629149985535
1628456,212278,6.279327257030615e-05
3514509,212279,0.005488190161944231
3744971,212279,0.006523304211849468
3462271,212279,0.00016349210947430432
1550349,212279,4.4414699676565524e-05
3306045,212279,1.4671123659921826e-05
3636488,212274,0.026396909675063987
1906484,212274,0.024302284513802213
3754888,212274,0.001053084488937292
684031,212274,0.0004867502315652937
22203,212274,0.016252853330936744
1299120,212274,0.027918710793978545
3634547,212274,0.028531706912460437
1465110,212274,0.001851614831317926
3465607,212274,0.02148267490682472
3469730,212274,0.006411219829427831
3538514,212279,0.00034969190102275533
116594,212279,0.006516107044899721
66942,212279,0.05552444649120118
3315107,212279,0.009975482065981535
2357103,212279,0.0002433003384812817
3438622,212279,4.4195663528632205e-05
744763,212279,0.0003697246956613331
482575,212279,0.0002562164512409712
178332,212279,9.078010658715861e-05
3196488,212279,0.0007440355403157164
727247,212279,0.002214001688661745
3380548,212275,0.0008446107234519856
3492299,212275,0.00031056288815714593
3481093,212275,0.0006289557179798517
1431427,212275,0.0011892570466782372
2265205,212275,0.2144564930614126
3745416,212275,0.00011655003863513508
1491949,212275,0.0019836654884223927
3487477,212279,0.042311274505541514
910845,212279,0.0005275393526748583
1523481,212279,0.0016315344542878016
3357369,212279,0.0006661972215834176
1282459,212279,0.05782266342838036
105932,212279,0.0009454006356787832
344440,212279,0.07451888228528906
3495264,212279,0.007028129511176997
3473568,212279,0.010266701147940479
2361625,212275,0.0010164717828245356
3307189,212275,0.0005420009232432325
863177,212275,0.00035827328548480674
145460,212275,0.0004180524192193623
531256,212275,0.0006184674465413019
3431698,212275,8.571163245829386e-05
3744971,212272,0.0003021059320383927
2307090,212272,0.0063447319656826
3442369,212272,3.6710870535858805e-05
3503673,212272,0.010868314193682938
282602,212272,5.538379630950345e-05
3541610,212272,0.004255594250174446
1281535,212272,0.016925263683335197
781952,212272,0.0030551211983163825
3428376,212272,0.004917059751840504
3306045,212272,6.164056002934023e-05
918745,212272,0.04501282659752729
1498878,212272,0.005298436327103921
3548773,212272,0.0644594901862892
3438704,212275,0.00021562130357739157
3628942,212275,0.002077501535859365
701982,212275,0.00018845528299372142
69497,212275,0.0019254818550402386
1884506,212275,0.003847416902582517
3492206,212275,0.0008269333914809986
3734784,212275,0.0009650503644021897
1467462,212275,0.0004884833798522822
3376667,212275,0.0006225162969680374
2510613,212275,0.048040739107584565
1069698,212275,0.0004766424706188066
3686604,212275,0.002298448232806346
3479949,212275,0.002064058517213205
3449918,212275,5.8368255007821426e-05
3464635,212279,0.0007641944909808293
3373928,212279,0.030455611514875164
2547811,212279,0.0004005531468438988
1425722,212279,0.0007724145743059238
2063946,212279,0.047878114484520604
1539278,212279,0.0014390108166758616
1297141,212280,0.006824712978944064
1945525,212280,0.044016009662215666
2305168,212280,0.0050942540874938215
3334789,212280,0.0013229128666376387
819196,212272,0.02359985886912052
3309859,212272,1.5831567287128332e-05
901309,212272,0.03460287307473086
3309766,212272,0.0002853962884313233
535287,212272,0.002232459294735512
3734784,212272,0.050547299232679366
3432508,212272,0.014185082919425924
910845,212272,0.00697010095261002
3357369,212272,0.0133355710510897
3686624,212272,0.06013008992879638
769767,212275,0.0015615712001155926
57597,212275,0.00022965837819787305
3369691,212275,0.0005623498745601579
3735303,212275,0.0007736119207667626
3450323,212275,0.0004834987086000003
650421,212275,0.049511009549813884
3713126,212276,0.002493533824163788
119348,212276,0.0009566846789418082
1431880,212280,0.0029644132762073018
3503428,212280,0.0010679248884687953
2510218,212280,0.0001062959443415562
653020,212280,0.032353029039283734
3687731,212280,0.0012380987661901198
3309854,212280,0.031245086018759038
799665,212280,0.01936851751920302
861280,212280,0.0007734190753778721
771675,212276,0.000580522875364618
3475632,212276,0.002793114930667657
3619378,212276,0.004243409331335871
2331777,212276,0.0017358013969664286
3630793,212276,0.00238760844216079
3380952,212276,0.00018016163374001248
1827052,212276,0.014523752320367248
3684565,212276,0.006392215940852969
2357125,212276,0.0006179770796853017
3306045,212276,0.004329843914752657
3737935,212276,0.003046158786026428
3396888,212276,0.008060459445845406
3510101,212276,0.0022931100209577326
1553575,212280,0.042696429723885966
2352969,212280,0.0005519420456935347
1781353,212280,0.0029155179624284085
1349190,212280,0.0002938779639952605
3373084,212280,0.010755158075827907
75299,212276,0.004320092973637104
799653,212276,4.4193756883766134e-05
788106,212276,0.0021735932912960165
2357536,212276,0.0010993597527216377
3404224,212276,0.00308468427759246
3716998,212272,0.005192617168077124
3710100,212272,0.0001983846542497301
2510193,212272,0.014927958578744696
3418366,212272,0.0005829903017583192
3732162,212272,0.023756939734904843
1024642,212280,0.00900428379584865
3687703,212280,0.01986559345247504
1253711,212280,0.02309945321986517
2115100,212280,0.0009741560235153127
27997,212280,0.0032240254762958193
3390422,212276,0.007526893754088498
3727931,212276,0.0009316872450956707
3688940,212276,0.00554750052618582
3495264,212276,0.01205889907778907
278976,212276,0.0008263654290480531
3627233,212276,0.0027677689010193085
3487490,212276,0.008082412861046566
117603,212276,0.004311982628052523
3360600,212277,0.08932200059177166
1437349,212277,1.9153946736454086e-05
2337888,212277,0.057655915897529386
2325253,212277,0.17637334043870356
1554206,212277,0.0015190669007331006
1773648,212272,0.038942292003662914
132580,212273,0.003049237289019604
28382,212273,0.03580848193772121
83524,212273,0.0042165979862992045
33991,212280,0.000539384088571365
1291700,212280,0.0031021480574010933
3686604,212280,0.001946680140787066
783033,212280,0.058612300719606526
761221,212280,0.000872478287240598
2391315,212280,0.00022282919156358383
2507879,212280,0.016211238010565003
3727710,212280,0.00961007367303161
3455335,212280,0.01150957008271619
3633355,212280,0.02409857089223083
3495931,212280,0.008779930592961607
1858901,212273,0.010558255329957123
1300429,212273,0.03678121777737097
3687731,212273,0.015839088310276514
3237787,212273,0.003147629179951695
60993,212273,0.019110674844601258
1061765,212273,0.0004187677044859453
1639196,212273,0.029173342367175725
1477556,212273,0.007212603755803563
1550349,212273,0.002686591895018629
1553655,212273,0.0052921673722837285
1061723,212273,0.0014776572815429205
918745,212273,0.01521964831563916
2408694,212277,0.00022230070122038442
2362193,212277,0.15290741088989745
449598,212277,0.00023020261906737277
3468503,212277,0.0010584188838651538
3487813,212277,0.003532585186916246
2489735,212277,0.0013757242016817358
3312016,212277,0.00014967483335874112
2328927,212277,0.001721276013154216
3449875,212277,0.14858727616710546
3546825,212277,0.0025613750429741944
3621372,212277,0.033933768476447586
3489991,212277,0.12481163879368473
3733152,212277,0.0011844965497584165
3271587,212277,0.08267998524985723
3464277,212277,0.1450222952389545
3243999,212277,0.15411087966085826
3438704,212277,0.0007620899728652857
772906,212277,0.048103782751124896
1528956,212280,0.020494920659498785
3401321,212280,0.00844688630093515
3616257,212280,0.006975391323561316
2506606,212280,0.002296185254462741
3434324,212281,0.024608033113716742
1281356,212281,0.0003248863338664957
2307090,212281,0.033478670196713974
2018850,212281,0.00919320436454818
3737030,212281,0.007104613707040724
278211,212281,0.05349284152999236
2316297,212273,0.006215933340846051
3307189,212273,0.005998061869262042
66942,212273,0.008176535306136741
2505972,212273,0.002818043281516152
789190,212273,0.06659065507827573
2361312,212273,0.010556530609865722
3431698,212273,5.32619923606975e-05
1501590,212273,0.005123447922694338
799653,212273,0.008916417205328427
1822934,212273,0.0299348448409149
381019,212273,0.0108106324833626
2377520,212273,0.014265655636892747
864564,212277,0.1491672384680061
535287,212277,0.0003191947759878738
482575,212277,0.01405148643219065
3758071,212277,0.15178001870456495
1024538,212277,0.008196938507668939
2378059,212277,0.1830166106764434
3439978,212277,0.10759930462264512
3737497,212277,0.00025340822573133347
2319632,212277,0.038489405720224745
3544476,212277,0.00022309171120888852
2510613,212277,0.00019480117032009362
5923,212277,0.0006487069961376908
3734147,212277,0.00376170631708195
3382497,212277,0.00022994940388790206
2325336,212277,0.08254862690325689
791833,212277,0.0013117448382271599
3323022,212277,0.001142284558312924
3285531,212277,0.00038017824731078
476654,212277,6.172177742535822e-05
22203,212277,0.0001471702579234141
1462227,212277,0.005853657992630328
633461,212277,0.01380986821075108
3502202,212277,0.0007704823100624783
1282568,212277,0.0031910751695770853
1516711,212272,0.019998476720991767
3730953,212272,0.01539324962032673
527486,212272,0.0002579478914101755
2514307,212272,0.0041110114031549785
3538161,212272,0.0004081317599620623
3489882,212272,0.010896558880066685
3737030,212272,0.012057950299184857
468244,212277,0.16978166171111456
3465607,212277,0.002357612078553157
740954,212277,0.0020870504627048428
3372044,212277,0.00200167552576212
3639137,212277,0.11552875404864672
2360050,212277,0.0009473782941960472
3197096,212278,0.07354726940009859
3514509,212278,0.0009974989873429321
3493081,212278,0.0008041799433115242
3384139,212278,0.0019459436422935
1945050,212278,0.06306380146879648
791159,212278,0.013289191639912112
1491949,212278,0.007539842082696583
3301406,212281,0.0798451789000431
1729775,212281,0.0745125218085936
2063904,212281,0.038508732210042314
3468743,212281,0.00012387842122719904
3302174,212281,0.017287686999131784
3432508,212273,4.102283843388178e-05
2378059,212273,0.005998061869262042
746903,212273,0.034999779902371415
3537054,212273,0.008558341464318074
1523481,212273,0.004910843896528491
3310353,212273,0.015084529505997585
490371,212273,0.0039833489547088175
100896,212273,0.021228984365309102
545506,212273,0.007793754263428911
3686604,212273,0.00018132643952562433
3501736,212278,0.0002947888528366179
451936,212278,0.0060391815893967886
1905975,212278,0.0028356388606310427
398361,212278,0.07959060240649944
3434911,212278,0.0006950653628587642
3748891,212272,0.03398395028220068
2495836,212272,0.00019536227102048107
1475583,212272,0.005323465514980618
2352969,212272,7.245093491048835e-05
690184,212272,0.0026587601227396705
3476380,212272,0.002850736204012665
3517313,212272,0.00086423463132995
772906,212281,0.0018251237614132015
404453,212281,0.0004407341376208201
1024642,212281,0.0007835651472843665
1884506,212281,0.0010200753572184324
3687703,212281,0.0009503862112426113
3422625,212281,0.07055326899745712
3376667,212281,0.0003333487857973501
3716998,212281,0.0008337349294636933
2510224,212281,0.002293950110289288
1291700,212281,0.0018016139411920445
3417469,212281,0.00242072350307297
3754888,212273,9.92129176741417e-05
862793,212273,0.0011290797443418447
1646653,212273,0.021585094055341383
60645,212273,0.001451802786664225
900650,212273,0.016545210044977658
3543689,212273,0.05331833392452108
3688528,212273,0.0017360662215699064
444931,212273,0.000329641658685015
330297,212273,0.011055304879874415
2493609,212273,0.024898325566764475
1511643,212273,0.0037123845819526297
3755227,212272,0.0476619869482166
3364527,212272,0.00045220625453321436
514482,212272,0.0007882794633261746
1293058,212272,0.06550802038413105
3488470,212272,0.02226499128564501
3487382,212272,4.796005194135735e-05
3364286,212272,0.01480762400134276
3449918,212272,0.004522603071815478
3285531,212281,0.023157751726832283
795122,212281,0.1059468802822353
635954,212281,0.0002866740521820948
2320429,212281,0.0031824570615314176
2063804,212281,0.035812226768025736
35676,212281,0.001078010070499513
3422383,212281,0.00017252502797675815
2360050,212281,0.017044741447062032
3437386,212282,0.0013143649007086196
3423636,212282,0.00039475748831727814
1884668,212278,0.0002187059753797512
3727894,212278,0.002523776345767745
3543767,212278,0.0013802960476259733
317374,212278,0.0016644037111982757
524204,212278,0.0040077831737387395
356489,212278,0.08541936878815233
3618931,212279,0.0005474339308213858
1376556,212273,0.0006738230913740714
777452,212273,0.007427826684954997
259884,212273,0.026210522568896454
3505310,212274,0.03856614004449912
3404959,212274,0.006067899158711549
132580,212274,0.008442433698497025
445742,212274,0.0006271699815592527
1002403,212274,0.013700581655487591
3711914,212274,0.012497613230543657
3749762,212274,0.007835158254260288
3616931,212274,0.006859127477769341
1504778,212274,0.003028683340026551
821790,212274,0.006950693179848971
2506441,212274,0.03252564825396043
3688940,212272,2.637474557870278e-05
3749165,212272,0.0005469597475008488
3713621,212272,0.02743053352278939
1509973,212272,8.149727540500941e-05
1628456,212272,0.0003705383894835027
3622734,212273,0.007052443082251031
3303931,212274,0.02054554052280972
3720545,212274,0.012732511246977423
223616,212274,0.00022557680305601989
1477556,212274,0.005523120910541803
3684565,212274,0.022452323776365864
784038,212274,0.023097050495281428
1550349,212274,0.005301296321227474
1553655,212274,0.0008136960885249912
1254331,212274,0.0006307627362542262
3492279,212274,0.0009526346543239838
1720388,212274,0.10014910342674548
3458668,212274,0.005181138819041757
3446507,212282,0.0003872858988622379
2331777,212282,0.0027663457146141625
2658451,212282,0.00018932699361564077
3637241,212282,0.002523951401040077
313851,212282,0.0011523682510901807
1431427,212273,4.108674573270871e-05
3309933,212273,0.015328688536407382
2018850,212273,0.0664298003944524
1554206,212273,0.00343535831463132
2332793,212273,0.0007621651552707297
2459339,212273,0.009688006386847524
1291645,212273,0.015796105162493728
3754539,212273,0.00230900375254977
3618840,212273,0.002764675942149201
813177,212282,0.0004322527888231808
3404224,212282,0.0001034382978217662
1002693,212282,0.0006611516513527598
380750,212282,0.00017324858385066666
1997412,212282,0.002895617775840872
3527582,212282,0.000216892691995949
1639667,212279,7.959305090894414e-05
527486,212279,6.624075388633979e-05
3479701,212279,0.02822505422984735
3446507,212279,0.0001873163547145413
3624890,212279,0.0025807351572592016
3748891,212279,0.00029373769453230707
861280,212279,0.001883297725358576
486201,212274,0.01980151983685892
3409950,212274,0.011084810363552845
1024642,212274,0.032168681619101136
2187007,212274,0.0014050608023391533
3402911,212274,0.009996226652997466
3400227,212274,0.00918256982417136
3376667,212274,0.006096125984922886
914309,212274,0.0013186574818745572
1279076,212273,0.008196137055205863
3739033,212273,0.038505501735362366
799665,212273,0.007427826684954997
861280,212273,0.03260204020582028
2360304,212273,0.01162784830247849
3546825,212273,0.006698161940379322
2356208,212273,0.0009570787669126386
3545382,212273,0.0028725266833533212
1277197,212273,0.0038497559345941463
3228212,212273,0.022184968295333774
1476302,212273,0.00954046905350717
212033,212273,0.008376997582212513
3428745,212279,0.008724226031336789
70850,212279,0.02304824433897656
1487396,212279,0.0007131023103271271
772906,212279,0.001350566201010566
381019,212279,0.046489258030757936
3316279,212279,0.003280718106559563
1449352,212282,0.0006097135903805215
670658,212283,0.0044368017473853825
3510020,212283,0.0007209210442271722
3415051,212283,0.03959615222489474
1753592,212283,0.0013104328900722265
2265205,212283,0.0004271312677325282
1762388,212283,0.011496213094702178
3442369,212283,0.02325880548215897
2360382,212283,0.007952531112672715
2344549,212283,0.0014407352353345685
717020,212279,0.005831179409285289
3422374,212279,0.0009636793693661847
514482,212279,0.0009825702669636024
3376667,212279,0.012000637115066545
5923,212279,0.011012978618382257
434815,212279,0.0007310001763342187
769767,212279,0.000216960463831252
2276439,212273,0.03249295531867462
3307489,212273,0.019716471076754
2363527,212273,0.005347699610597925
671724,212273,0.003515465349586017
3298248,212273,0.009874697019024109
2315609,212273,0.01146116905003442
2115100,212273,0.005769598883035686
1438740,212274,0.007216719303351722
2346845,212274,0.0006529916678103782
1462227,212274,0.003996762318390496
1474464,212274,0.010397697159871093
1282568,212274,0.016398217523586816
2320429,212274,0.009395163025958926
2097341,212274,0.0053644430602601155
2099021,212274,0.002233313904438836
1628456,212274,0.006041398024919414
1732063,212274,0.01929536474980906
1504812,212274,0.004228212636230696
2065707,212283,0.003973590874301337
3754539,212283,0.005772573762072007
3487813,212283,0.005981957168159769
788753,212283,0.03646841442961957
680515,212283,0.0018779335364654426
3503651,212283,0.00015563925492119402
3312016,212283,0.037612601039325684
1556624,212283,0.011647666364262352
2377877,212283,0.0035829222361243663
1827052,212283,0.0016754200581169346
784038,212283,0.016799871563694432
3546825,212283,0.001564042455032122
1475583,212283,0.0005461059586816513
1638932,212283,0.00023227887251076564
613847,212283,0.006725357372615248
3492422,212283,0.0015681664235842564
77307,212279,0.0006108192833943946
1879874,212279,0.06441711818697217
2496383,212279,0.02224733334905113
1817240,212279,2.9309176738074188e-05
169462,212279,0.02964612301542321
700758,212279,0.002470860640105781
1554481,212279,0.0006254051530499133
2099251,212279,0.008330537077951056
3618931,212280,0.030969620067293795
786307,212280,0.02984801661836587
3438363,212273,0.0046889081916568045
2316500,212273,0.0007308735561973039
99032,212273,0.04644006926487774
786348,212274,0.030841952207760863
3619419,212275,0.0006549463952405605
1024388,212275,0.0015246389596771904
28382,212275,3.0410181820976844e-06
3538161,212275,0.0005429177281762012
3536326,212275,5.897726737619955e-05
799513,212275,0.00046907422355202324
1330913,212275,0.000758082003129483
3687033,212275,0.0009097484895189943
1279076,212275,0.007714262396684436
3713317,212275,0.002006511275472089
1061723,212283,0.003258899287144282
3621627,212283,0.00029559320481978654
1253489,212283,0.0030660095776014486
774416,212283,0.005316344070832028
3438704,212283,0.0011991200673230054
772906,212283,0.014297206876108554
404453,212283,0.0001345757270413161
3711914,212280,0.0009500032918346935
3737030,212280,0.0007115179437168687
670837,212280,0.0061002465303197405
