doc_id,Health system,All-cause mortality,Respiratory,Chronic,Infectious disease,WaSH,Food security,Child & maternal,Mental health,Occupational health,Mixed meteorological,Temperature,Extreme events & floods,Precipitation variability,Drought,Emissions,Unspecified climate
103,0.0,0.009276729448149714,0.00017894147267393778,0.0,0.0,0.0,0.037913655840756594,0.0,0.0,0.0,0.008028191872754381,0.0,0.0,0.0,0.23171975772433742,0.00017894147267393778,0.0
562,0.06525593354222477,0.016808641290012492,0.009821093975222652,2.407627602715601e-05,0.013844495661625725,0.0,0.0,0.0,0.0,0.0,0.00011639888995325805,0.001507213976077379,0.005611600628222684,0.0,0.0,0.011236496618152549,0.06780772060940492
1061,0.0,0.0,0.24666530680877397,0.0,0.0,0.0,0.0,0.0,0.0,0.0060585360103795356,0.007688412868131574,0.006328553146723319,0.0,0.0,0.0,0.21405412309954802,0.0
1285,0.009209974734975056,0.010155543753105947,0.08321197165396566,0.003978797361944907,0.015633322633671533,0.0,0.0,0.0,0.003887001713761342,0.0,0.024779621832429065,0.003968665955107754,0.0,0.0,0.0,0.0,0.00207263098468472
1672,0.09419035608491443,0.0017450180449208957,0.010906378067962243,0.0006213878169279144,0.035252649497273726,0.0,0.0012661562111990169,0.014237767832037954,0.002335360894041486,0.0,0.005139563264811936,0.08321410969465134,0.04002366393390241,0.0,0.0,0.0,0.032695885404260445
2403,0.0,0.0004691045038838534,0.0,0.0,0.0018425478973980367,0.0,0.003996073316945038,0.0,0.0,0.0,0.03833470104423649,0.001198895557245015,0.02391546668774919,0.032830980646537326,0.2019381072432752,0.0,0.00807482602274696
3013,0.0005224011627802116,0.09280323591085804,0.005540574909376504,0.0,7.288231984881764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.004378624330641169,0.01889040900275797,0.0,0.0009496923935217635,0.0736418384405694,0.0
3731,9.526702549433321e-05,0.030997180916217622,0.004362832966970406,0.0002789886578571494,0.018787989461097422,0.0,0.007010312615991225,0.0,0.004062487636299777,0.0,0.029292467874025042,0.012116752529589958,0.03850178137070355,0.033938568630789805,0.002567565413023098,0.000718656740155306,0.05089406714513557
3771,0.0007625777271113148,0.0,0.005607019584159857,0.006541188675415263,0.0035131085860013326,0.01155247189531199,0.04181715486277879,0.0,0.0,0.0,0.000306653581745669,0.00461691000893615,0.002991578697574528,0.0014512224792681075,0.05323168907323193,0.0,0.01082135668973009
5493,0.009073982432227626,0.0014685484868749634,0.18565691485594313,0.007906933564749636,0.0,0.0,0.0,0.0,0.0,0.0021870940504582544,6.90400291011168e-05,0.001421734094712733,0.002947534617945495,0.014052115959424558,0.0,0.0008796340642526313,0.008772076310104696
5563,0.0,0.0,0.0,0.0,0.0,0.022185728983309703,0.02300623041904038,0.0,0.004404814373229683,0.0,0.012035616872782881,0.0,0.013734128760912304,0.0,0.03965826230824695,0.0,0.03229502954736121
5876,0.0016469041125689715,0.0,0.0,0.0,0.0,0.0,0.0,0.0011065741686986034,0.0,0.009907327484340808,0.006470573873639426,0.0008421488638322148,0.0,9.813400359896483e-05,0.0,0.08730751925966543,0.0
5923,0.004270801431162142,0.01317007637865866,0.020838788008291812,0.0,0.05759495004779982,0.0017648005076125075,0.0,0.049528533844421886,0.004065777666036532,0.0,0.0,0.019130069898156528,0.004757495078809844,0.0,1.8531370457637774e-05,0.0,0.0
6454,0.0,0.0,0.0,0.0007731598785884037,0.0932773069867309,0.0008620126314685684,0.0032063284217769654,0.0,0.0008631510475816345,0.003336153223082529,0.020727427152258164,0.001752376070061272,0.007594788508677848,0.05898077083703665,0.0006342929939858021,0.0,0.022753444071588295
6500,0.0121255800527301,0.015823775248589893,0.0859437017607354,0.0,0.0022485503951283035,0.0044122294555547815,0.003246601982782971,0.0,0.0,0.0,0.008072865513977364,0.009767754739417702,0.0001782983552815525,0.0,0.04602772509432749,0.12470102584093577,0.03671709074611337
7057,0.0002662455591912367,0.0003329665890013333,0.019682432287753862,0.0,0.06097882707923053,0.0,0.0,0.00023307368722358455,0.0,0.00048261264883327833,0.036447784707978104,0.004395032726408681,0.005932739526316778,0.02838449756962862,0.0,0.0010528364243403857,0.0052637042471054924
7896,0.01928095504686878,0.03413417093295132,0.00013297422629086458,0.04125335308362276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04866277241222325,0.0,0.0,0.0,0.01718706168726468
8000,0.10679156573253241,0.0026536895130348224,0.004800026681298423,0.002935812108567467,0.0025024869095718306,0.13414768850717926,0.0,0.0,0.005362283992423249,0.005090939858363675,0.0,0.0058973397639362655,0.07381637263862995,0.03405040631735815,0.00040637347069155086,0.008342048304079724,0.007425206399956717
8124,0.0,0.0,0.0,0.04710983847805768,0.0,0.0,0.1102121317096203,0.0,0.000889763752521784,0.0,0.0330843876678838,0.03219404188882492,0.0,0.014938458059814957,0.0,0.0,0.02078128081270213
8878,0.001927773795371443,0.0,0.005260226781046814,0.0194514058246912,0.0,0.0,0.0,0.0,0.0018755443765446282,0.02040525458027427,0.008313036949474663,0.017537544477742736,0.0029492043906820956,0.0,0.0018956134542829212,0.0027755342481048007,0.03453091535445403
9236,0.003284669173715944,0.0,0.005497702521037701,0.05705566133448548,0.0004046139343565506,0.0,0.0,0.0023963342108570492,0.0,0.008117974254606993,0.008874138480286137,0.110862129831464,0.035154158253355064,0.00023112178237588742,0.0006543710390597162,0.0,0.010794250327393734
9310,0.1338017815763537,0.0,0.0,0.0,0.0,0.0,6.0360068178380996e-05,0.0,0.031966061847993284,0.0,0.0883199387229378,0.0,0.004691326911363384,0.0031700067233851464,0.0,0.0,0.02140641953239049
10031,0.009624047461412386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020457425507073416,0.0,0.0,0.0,0.05837302782805511
10055,0.009911250333841312,0.0,0.06880629438892169,0.0,0.0012572706743174452,0.0,0.0,0.0,0.0,0.000472005403676088,0.01057376542397133,0.0,0.0,0.0,0.0011998877526512419,0.15783776434493074,0.012730436332824318
10156,0.015820846542550338,0.04537272198606757,0.006161655780858153,0.0,0.0021964614949845787,0.0,0.0,0.0,0.0,0.000291475370249477,0.0,0.25784059361936146,0.0,0.0,0.0,0.0,0.0
10865,0.0,0.15188363012391665,0.0,0.04972970586038349,0.009239073874646685,0.0,0.0,0.0,0.0,0.0,0.0,0.1699481384949983,0.0,0.0,0.0,0.0,0.0
11102,0.0,0.0,0.0,0.0,0.00039205037429449683,0.0,0.006828561406198003,0.0,8.768776638641826e-06,0.0,0.013273663074097148,0.013084594887635251,0.0,0.02782125831102862,0.0,0.0,0.012009727090004993
11505,0.000656117885278044,0.19248749827223705,0.0,0.044234288808946504,0.0020876508894471075,0.0,0.0,0.0013746697725307237,0.0,0.0,0.0,0.0986547364649494,0.0,0.0,0.0,0.0,0.03989336681714817
12629,0.0013623518142020857,0.011833311879623519,0.14929198079193,0.0,0.0028934053937361495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002573135738221432,0.010508254696353199
13485,0.004035219007293152,0.0,0.0001048923943517803,0.0,0.002992938346455518,0.08790726615327389,0.0,0.0,0.0,0.0025762418446075054,0.0,0.005008589143461218,0.04159929208612515,0.0,0.00972251448531696,0.000337789030510824,0.014392126589141484
13581,0.0,0.0,0.0014949854088336756,0.0,0.0,0.0,0.036645728188645976,0.0,0.0,0.0,0.0,0.030614575982155168,0.03366977567602081,0.04748627970977283,0.015160715529010653,0.002679421641861638,0.0767108963602161
13584,0.010682255937830678,0.0015279112781572755,1.5311369445246276e-05,0.003805892852145123,0.004325928403954803,0.0,0.05080247989833529,0.025511538922627676,0.0028567338762943324,0.0,0.007149936497725594,0.00019372107128429506,0.0011925094618603352,0.0024390536807440133,0.009266754904448926,0.0,0.013584556243280865
13699,0.053842091764284235,0.0,0.00018224730971755972,0.00019324413102360085,0.0774167785654487,0.0,0.0,0.0,0.0,0.0,0.0049748179464018435,0.007186265949486437,0.027490517355018826,0.0,0.0,0.0,0.09730275027925914
13870,0.01485775899810493,0.0013347708519867866,0.08871576139821392,0.00010196032945410261,0.004212461058127162,0.006356734387746559,0.0,0.0020554058003682514,0.06188802220044385,0.0,0.02044261342494266,0.001530431328236933,0.0018444771856445416,0.0,0.01098278680679312,0.0025669963966746725,0.0025366779300902017
14139,0.00500688684250799,0.004377005621830596,0.00031827907068056815,0.0,0.0012713116855412746,0.10814758158203036,0.010187327835735883,0.00047246911398128664,0.0003637429101973904,0.0011099590237265457,0.00855874441569867,0.003602950043918649,0.007134617566052577,0.0,0.00783453080096981,0.0,0.02213367625670181
14383,0.0,0.0,0.0,0.0,0.0,0.017515700475420243,0.03415169130654951,0.0,0.0020688269263828395,0.0,0.003261017135021776,0.002179731634925299,0.0,0.0,0.0,0.0,0.04190833154067471
14606,0.003909052211959255,0.09134376402601561,0.0,0.0,0.008079249040858244,0.0,0.0,0.0,0.0,0.0,0.0,0.08793800825172893,0.0,0.0,0.0009361772693088954,0.0,0.04172392080166054
14865,0.1920207241357945,0.047825593881607543,0.0,0.15257555055887811,0.0018918045726829206,0.0,0.0,0.0,0.0023197869772859678,0.0,0.006558248580599601,0.008333824121164108,0.0,0.0,0.0,0.0,0.0
14871,0.05416483822910105,0.0,0.0004200022940958558,0.0,0.006465517639551068,0.0,0.0,0.0011969494965195762,0.0,0.0,0.02135683982827853,0.0182115863726594,0.0035736242495619363,0.0,0.0007834221148839233,0.000195306836161345,0.0965452293375961
15249,0.00605549074140471,0.10930606516965197,0.0008398107023476117,0.03821198388234733,0.003803941997573944,0.0,0.0,0.0,0.0,0.0,0.0,0.1912893684054745,0.02379408688345043,0.0,0.0,0.002248339791515462,6.047049788122087e-05
15393,0.006804361437920752,0.0004263766920426382,0.0045707225215249085,0.0027102085427177214,0.0005705117155049164,0.0,0.0,0.0010430452792210949,0.0,0.0,0.0033076270519260117,0.0009210847482801941,0.14529641500001367,0.0018368259143074965,0.0011106587047216097,0.0,0.014143802781257677
15601,0.004662831182705074,0.0,0.0,0.0017957366319595754,0.0747643598624147,0.0,0.0,0.0,0.00041757447971285845,0.0,0.00531298051360434,0.009129887147060428,0.005350532781401985,0.0,0.0,0.0,0.01357947172219068
15958,0.04033111657830028,0.0,0.0,0.0,0.13544788273261524,0.0006754690352965773,0.004427768705417218,0.0,0.0,0.0,0.001403667714272705,0.0003084668166330144,0.0043687891572791356,0.0,0.0,0.0021292647374546187,0.0
16007,0.02293749441046789,0.09410418965030343,0.028335822274656558,0.0,0.012702172478949059,0.0,0.001035968422136526,0.0011000655669502065,0.0,0.035781729459551395,0.0,0.0,0.0,0.0,0.0,0.022315996330919116,0.0014534400789863705
16405,0.01684398948697508,0.06850057633757453,0.003667821368351497,0.09390944009282065,0.0020512685276535864,0.0,0.0,0.0017834616645720112,0.0025090170043094505,0.0,0.010867872755614547,0.1513658527837824,0.0004271716296147411,0.0044000168214409436,0.0,0.0,0.02688606525161395
16621,0.0,0.0,0.3439713666487499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02211516632859674,0.0,0.0,0.0016148049327584042,0.0,0.2653979639602319,0.0
16628,0.006671517069672765,0.0,0.0,0.0,0.15387715171556482,0.0,0.0013283340696452319,0.0,0.0,0.006480819300185392,0.021922311714923905,0.0,0.0027782403087860254,0.0,0.002805563440192067,0.0,0.06209483081890467
16906,0.0,0.0,0.011694958469936055,0.0,0.1932398578217281,0.00039858030626286153,0.0,0.060868370244743335,0.0,0.0,0.00048623787786852086,0.026416309544904634,0.08946740800076182,0.008102429927628768,0.0,0.0,0.0032378825350002096
17944,0.0,0.0,0.03424848962541305,0.0,0.0,0.00018376304383066954,0.0,0.0,0.0,0.0,0.0010515631661741666,0.001259444571956381,0.0,0.0,0.000533947438687133,0.07199458677290961,0.0029773627163554592
18070,0.0071460486532897455,0.0,0.0,0.001916561250975344,0.10814969984848227,0.0,0.0,0.0,0.0,0.0,0.02926703588715738,0.0074697004374469946,0.0,0.06106468053929411,0.0,0.0,0.015483801227332464
18128,0.002073258485448943,0.0,0.0003105965058929013,0.0,0.01219749128286112,0.013380344594702566,0.006683566534412752,0.0,0.0,0.0,0.0,0.021715286512949322,0.01578558831729173,0.0,0.04698680192960709,0.0,0.07326015442341512
18139,0.00045980719345927406,0.00010749606181028766,0.0,0.01457704443293645,0.0,0.0,0.0,0.00040896800767761663,0.0,0.0,0.000471902912582343,0.06032980425155522,0.013531272349114805,0.01030619235980607,0.007116842284482987,0.0005354279869541907,0.0
18546,0.024787878836709076,0.038297862578402085,0.0,0.005450241561090045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344136646963441,0.0,0.0,0.0,0.0,0.007820868138714743
18676,0.018393117460554966,0.0,0.04391920694240951,0.0,0.0,0.0024223971565299645,0.0,0.0,0.0,0.0,0.0,0.006782227969343464,0.0,0.0,0.030602126205266224,0.1086050800217029,0.012855075418297463
18834,0.0037543500068858973,0.010539457645929444,0.0010268472192460408,0.0,0.038621190375261655,0.0,0.0,0.0010882527811406652,0.0,0.0,0.0016323338209792693,0.0,0.049854652146140564,0.0044853598627454735,0.032391254630909895,0.0,0.056149275449230936
19132,0.0006431214043522857,0.0,0.0,0.0,0.0005950781133991393,0.0,0.0,0.0,0.0,0.0,0.017867275452806718,0.016580151829083466,0.0,0.06773502704173501,0.0,0.0,0.01785908112748501
19389,0.004433530463547234,0.0,0.0,0.0,0.18708439090701606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00766833487956088
19637,0.0038218037767410937,0.0010359128976958913,0.00106475188182447,0.0,0.058422507040192605,0.013308367453446945,0.0030994522086197096,0.0,0.0,0.0015676616776775843,0.015312309797534621,0.0,0.0008234781549010168,0.01655462625293284,0.0015660984131095638,0.00031146319831986676,0.004741603804010321
20224,0.0,0.0,0.0,0.00043304928041055135,0.06568978927495908,0.0,0.009308583571157257,0.0,0.0,0.0,0.0027821847127672762,0.0,0.0,0.0,0.0,0.0009810649510762974,0.05710606830131779
20768,0.0,0.0,0.0,0.0,0.13380368177508695,0.0,0.0,0.0,0.0,0.0,0.0,0.0021372780409952188,0.0,0.0,0.0,0.0,0.06933374829136711
20881,0.004641988428272938,0.005964520551814878,0.000762947372307501,0.0889285694666195,0.0,0.0,0.0,0.0,0.004397343163579646,0.0,0.004464470161893575,0.18005497681750213,0.03691293095327173,0.0,0.0,0.0,0.013466075079023218
21074,0.007623106721844889,0.04019938714539418,0.06051942915210576,0.0070647311632867395,0.004154743602544351,0.0,0.0,0.0,0.0,0.0,0.016862466334736072,0.006032294803962002,0.014614706795830133,0.0,0.09659427890556462,0.0856589846005832,0.0010181083513852761
22098,0.007014593832827291,0.0,0.0,0.0,0.03497852579074341,0.010539936386748208,0.0,0.0,0.002904938329231199,0.0018594577800920662,0.01607755341475113,0.06471554598330044,0.0,0.049925973786144794,0.0,0.0,0.008184226340697836
22203,0.09204696074273042,0.008806406716405151,0.0002690909458965587,0.040036368315714194,0.016501048365225347,0.0,0.004637450976753359,0.001263614782579286,0.0016786622028017893,0.04531626203865933,0.0,0.0,0.0,0.005104674389317365,0.0,0.0,0.01653173058772899
22253,0.0002678308404446455,0.0004191795119866755,0.0,0.0,0.14661569459847493,0.01873410225243343,0.0,0.0,0.00029044216344130305,0.0,0.01974984759284482,0.007430827126697357,0.016417693552077686,0.008938948962525346,0.0,0.0,0.006329531753810184
22746,0.006620853362512258,0.0,0.0010923975178938699,0.0,0.00040568265428928815,0.13862146287663815,0.006716552328418499,0.0,0.0,0.0018392306266936207,0.025667511048334105,0.0,0.0,0.006873909041263401,0.0027026370309559604,0.0010923975178938699,0.004909922080092569
23361,0.0,0.0,0.008420449122880607,0.11390196412664344,0.0010429615045536708,0.0,0.0012419384879717734,0.0,0.0,0.0,0.038084878165666664,0.01568985180905789,0.019291889134972904,0.0023199663281216164,0.0,0.00047188178978458545,0.007344872159452639
23723,0.010117054489393727,0.0,0.01126923108182311,0.0,0.002844607930013285,0.026350540156919722,0.0,0.0,0.0,0.0,0.0,0.07986535755754812,0.024243410370893344,0.0,0.0412052287709183,0.0,0.024859019479124587
23858,0.03112763833245708,0.0,0.0,0.0,0.00015342206060508276,0.0,0.030131193684692262,0.0,0.0021928354318067763,0.005121351402003753,0.0,0.00456712306019287,0.03907769025882595,0.02132852733285407,0.0,0.0,0.034127268226617005
24060,0.0069025847218158,0.0,0.0,0.14172152873641125,1.2834176518684348e-05,0.0,0.031168089429615534,0.0,0.0010661508681665233,0.0,0.01734254790886066,0.078726795210741,0.0,0.0,0.12422007594782711,0.0,0.0
24400,0.00964845676947108,0.00043922555708989294,0.0,0.003924160039084639,0.020932789854942565,0.0,0.0017465121082386908,0.0,0.0,0.0,0.020847426244762882,0.00793411765118263,0.023854212671977962,0.014791117321613735,0.003532466616371238,0.0,0.00640538110728787
24442,0.0005774652282065021,0.0,0.0003953510725353445,0.020442736692022477,0.0,0.024509647005279214,0.0915758833325672,0.0,0.0,0.0,0.021750415840559853,0.01958822657719592,0.0,0.0,0.0,0.0006143295792654434,0.01859445254302488
25290,0.0,0.0,0.05932717239441698,0.001472173489944979,9.546607699573781e-05,0.0,0.0,0.0025579028305101914,0.1825031347365595,0.0,0.022181041994291353,0.0,0.0,0.0,0.0,0.0,0.0
26505,0.016300844857567536,0.0,0.0001837035317620654,0.0,0.0,0.0,0.0,0.0,0.001960549301974787,0.0015761170918877367,0.012276473054986978,0.018718108374878136,0.0029526511229623223,0.0,0.0,0.0,0.03506268431266349
27329,0.004742034873320156,0.003623980772459538,0.0012097196924427665,0.0005108211395177143,0.001141943150878828,7.956277278013128e-05,0.03175843092800544,0.00033699847567152547,0.00033396078316067136,0.0016811155800711438,0.0023123924613759504,0.014704542286911418,0.004467032216324495,0.0072151378650124505,0.0043989115054311355,0.14189438798049325,0.01951678149887758
27623,0.05275411796511997,0.0,0.000393401378721658,0.0,0.007841483875968992,0.0,0.024293998604263154,0.0,0.0007819064469408383,0.0,0.0,0.00016522673380666976,0.002404425496029881,0.0,0.0037361195712624666,0.002688794207186538,0.035163928656702356
27997,0.007361889550301251,0.07455315231208166,0.01797539822609654,0.05249282947615137,0.007443741921689985,0.0,0.0,0.0,0.0037031077397736184,0.0,0.002268742271040745,0.1500215822126083,0.0375532320828293,0.003710094099173034,0.0003661253453168175,0.00024837340686884935,0.0
28038,0.014285141781659629,0.0009753393018042827,0.0,0.0105335769843878,0.0,0.00023653990421280006,0.0,0.00012374023823698074,0.0,0.0,0.0,0.0,0.1101585163229348,0.0,0.0114557743426388,0.0,0.0373233567675895
28351,0.0641803456593834,0.013262579315103032,0.04214774450212457,0.0004946929684761774,0.002928861325688974,0.00316314369949305,0.0008449139368443624,0.0013193569154331928,0.010557829338834975,0.0009650318970767292,0.007911977061469837,0.002479811679296734,0.0026850814309634444,0.002901084185100582,0.0,0.013169820420481582,0.0
28382,0.00043246275666721385,0.01860873128012651,0.04297516081169076,2.896108203329692e-05,5.4296545002279475e-05,0.0018805375391867756,0.0,0.0,0.0,0.0,0.0,0.00043261911582385097,0.0,0.0,0.0027681418935241345,0.033922166090359016,0.03692003449493649
28641,0.0,0.0686497313271995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695017536942073,0.01200061298109539,0.0,0.0,0.0,0.01564163478411314
29139,0.0027706867660145223,0.0,0.0015942640713274257,0.0004982195316371908,0.0,0.0,0.0,0.0,0.006007403146306575,0.0,0.0010602564652664509,0.0094194320616127,0.004823948407764979,0.011569686865599593,0.0,0.0010005927009737773,0.04883691044435422
29146,0.0,0.002525704930430748,0.0011176463441379516,0.0,0.0015716316722448624,0.0,0.010818756574604625,0.02424066003079287,0.011378811542138392,0.0,0.003934140450216667,0.0,0.13107452105059283,0.0,0.013094848532658642,0.0,0.012087741683115686
29529,0.0,0.0,0.06459316280889639,0.0,0.0,0.0029675462136822222,0.0,0.0,0.0,0.0,0.0014419086634236537,0.00043516769761781484,0.01942857943360984,0.0,0.0178131344331728,0.045385439305582094,0.01604199447394824
29625,0.0,0.042421865923642874,0.0024670270048790135,0.0012104567664732212,0.01375041075880718,0.0022941494852596967,0.001244720704711958,0.0004057602755452837,0.0,0.012255108503979189,0.009982705866833983,0.002098728318937785,0.09209384347981917,0.000943401807384049,0.01829698013545826,0.00030732641753799384,0.0019616085906898834
29665,0.0029859170353300564,0.0,0.03584434995485926,0.0,0.0013263052742361026,0.0,0.0,0.18080014562443827,0.0013797593074718292,0.0,0.02804582794705695,0.1258037995766759,0.0,0.0,0.0,0.0,0.008203238251418998
29736,0.00486294330592835,0.0,0.039517939866392786,0.0,0.15469100430763785,0.0,0.0,0.0,0.0,0.0,0.0,0.0030292904716019016,0.0027196002568291495,0.0,0.0,0.0,0.001870689600724781
30000,0.0,0.043229122024094624,0.019021608096178956,0.0,0.0028756477807307616,0.0,0.00012660186154078357,0.0,0.0,0.0036013628187683473,0.0,0.000483611540517528,0.000908662944922798,3.6579915913389373e-06,0.0026172583110050576,0.035651015974658126,0.012673419685535406
30042,0.016561198564052214,0.009297727917198708,0.0014967853700137627,0.16102823198573654,0.03932451004162932,0.0,0.0,0.0,0.003797498156469308,0.003275733593504589,0.0,0.07135182720567396,0.036136867554770136,0.0,0.0012504469001446536,0.00020061742143951032,0.030820629460174196
