index,doc_id,High,Low,Lower-middle,Upper-middle,Health system demand,All-cause mortality,Respiratory,Chronic,Infectious disease,WASH,Food & nutrition,Maternal & child health,Mental health,Occupational health & injury
3429,1462062,1,0,0,1,0.002722372431717577,0.0005979017436929238,0.017397758641637888,0.00012718629131150053,0.007363893728191375,0.0,0.004046876471379575,0.0,0.0,0.0068940925989697975
3430,1462082,0,0,1,0,0.0,0.0,0.005923651718222697,0.0,0.12660401691367934,0.0005281393185845208,0.0,0.0,0.0,0.0
3431,1462118,1,0,0,0,0.04112106671963706,0.0,0.05897268086906607,0.0,0.2869325436386818,0.0,0.0,0.007279518619632191,0.0,0.0
3432,1462141,0,1,0,0,0.0,0.0,0.0,0.0,0.08990968704582683,0.0,0.020758610484590368,0.0,0.0,0.0
3433,1462227,0,0,1,0,0.0,0.0009932648146378392,0.0,0.0,0.12231235529846356,0.0,0.0,0.0,0.0,0.0
3434,1462405,1,0,0,0,0.021718487703097665,0.0,0.019636419971518125,0.0,0.001319773470224468,0.0038475414567702418,0.00535537996114277,0.0,0.0,0.01788403834732778
3435,1462963,1,0,0,0,0.027164851910587873,0.0017025092232605156,0.10400387332728857,0.0,0.030202834325700215,0.00242911290037726,0.0035005147978240244,0.0,0.0,0.0
3436,1462966,1,0,0,0,0.010442623485952679,0.0025288258247196846,0.000303136268067463,0.05708269281908279,0.0028122375140587482,0.00040928560746126576,0.000571611399674021,0.006926524794307672,0.0014767580327109237,0.0046107984805815565
3437,1463245,0,0,0,1,0.0,0.0,0.0037514855254450674,0.0,0.1154302795001996,0.0,0.0,0.0,0.0,0.0
3438,1463250,1,0,0,0,0.002587427007661628,0.004400246826260545,0.0,0.0,0.10094870453672099,0.0,0.0,0.0,0.004080075501559967,0.0
3439,1463369,0,0,1,0,0.016197085626171163,0.0,0.01011444392589946,0.0004152979953774526,0.18623407322905786,0.0006109711787608803,0.0008427251053241263,0.0,0.0,0.0
3440,1463399,0,0,1,0,0.00026507113592354696,0.0,0.004919440917511385,0.00260989485405308,0.13507659632003963,0.038276357180885394,0.0,0.0,0.0,0.0
3441,1463405,1,0,0,0,0.04925846242457186,0.0031675584577037213,0.05560556279373131,0.0,0.18654785303556284,0.0,0.0,0.001314282950602961,0.0008924721810644128,0.0
3442,1463406,1,0,0,1,0.00928137032458637,0.0004978062403174745,0.17775916657778554,0.0,0.0012695562617477743,0.0034093129572169752,0.0,0.0,0.0,0.0
3443,1463670,0,0,1,1,0.0,0.0001825118793949542,0.0015805738211813046,0.0002677329915573614,0.01220559729794849,0.0,0.0,0.0012444078794213824,0.0004561225695509403,0.0
3444,1463972,0,0,0,1,0.01572646553928825,0.0016407087866871046,0.11993130750313007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,1464350,1,0,0,0,0.007865232460137686,0.028356081939967113,0.06705537338121274,0.0003888948256314472,0.003373555173310749,0.0,0.0,0.0,0.0,0.0
3446,1464453,1,0,0,0,0.030275666313201915,0.030505155147366802,0.0,0.012261142201215975,0.0016583336859126551,0.0,0.0,0.0,0.0011118539198394825,0.0
3447,1464482,0,0,0,1,0.014071948110128789,0.0,0.0,0.004358876851832456,0.31688923089593773,0.0,0.0,0.0,0.0,0.0
3448,1464631,0,0,1,0,0.0015632738829031733,0.0022200509805620394,0.0022753808528702614,0.07557238575176876,0.0016873464100026724,0.0,0.003248597128032317,0.0006694121312226123,0.0,0.0005249565097344253
3449,1464636,1,0,0,0,0.0,0.0,0.28335542405603287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,1464654,1,0,0,0,0.000409733040750979,0.0,0.13613638953078547,0.06051621272962493,0.0,0.0,0.0,0.0014349017896907387,0.0,0.0
3451,1464658,0,0,0,1,0.0,0.0,0.010194086662394974,0.0012569579208826854,0.00645799795011703,0.0,0.0,6.952978088254075e-05,0.0,0.0
3452,1464712,0,0,0,1,0.0,0.0,0.0007904065586519072,0.0,0.003980722570486157,0.0057424385655807314,0.0,0.029598165005812357,0.0,0.0
3453,1464759,1,0,0,0,0.054965410799635836,0.0,0.0,0.0,0.026889672999788863,0.033129349929097184,0.007171801531071513,0.0,0.0,0.0
3454,1464999,0,1,0,0,0.0,0.0,0.0,0.0,0.042389705421553375,0.0,0.0,0.0,0.0,0.0
3455,1465110,0,0,1,0,0.03276251522446988,0.01679308725710652,0.0,0.0,0.20536993195802686,0.047060775673287494,0.0013545202220596212,0.0,0.0,0.0
3456,1465170,1,0,0,0,0.0019574557909371516,0.0,0.0007139460068993921,0.0,0.2119133767336706,0.0,0.0,0.0,0.0,0.0
3457,1465245,0,0,1,0,0.0,0.0004076899625356537,0.012184288205626555,0.0,0.13831882083412803,0.0,0.02959759350359891,0.0013067856790355426,0.0,0.0
3458,1465258,0,0,0,1,0.0,0.0003630767665321963,0.06275846221927012,0.007056241528352353,0.2048608489950541,0.0,0.0,0.0,0.0,0.0
3459,1465275,0,0,1,0,0.004937575477918425,0.012810980591947447,0.0013940121764637009,0.01088407967292546,0.009378172712197475,0.0,4.463876796248975e-06,0.002365746519711765,0.0,0.0
3460,1465290,1,0,0,0,0.0,0.05677770139260639,0.0,0.05151601854506388,0.0,0.07302852547576137,0.0,0.0005734840410177239,0.0,0.0
3461,1465366,1,0,0,0,0.006725582621312045,0.011630799497608002,0.00046658303681171607,0.00060606594571707,0.0014558661288197902,0.0,0.0,0.0007659669656004368,0.001401477583745119,0.0013744958438020552
3462,1465460,1,0,0,0,0.08022383226840073,0.018469094698904325,0.014342799880901303,0.06277217689865648,0.02706556350556494,0.0,0.0,0.003058935221356278,0.0,0.0
3463,1465511,0,0,1,0,0.052742351228933074,0.0,0.3181000530568415,0.03144311740365627,0.0009626870245732362,0.0,0.0,0.00013438192486011383,0.0,0.0
3464,1465623,0,0,1,1,0.0,4.255095704450375e-06,0.023313937987994488,0.0,0.0,0.0,0.0,0.0002127023144274867,0.0,0.0
3465,1465991,1,0,0,0,4.817447967759298e-05,0.0,0.030998586208642938,0.0,0.0,0.0,0.0,0.0,0.0,0.17986045882066218
3466,1466035,0,0,0,1,0.0,0.0,0.010280620799749033,0.0,0.09969707856391585,0.005236492153812093,0.0,0.0,0.0,0.0
3467,1466154,1,0,0,0,0.00034134615601236803,0.002702950934057494,0.06796649850313638,0.0,0.03613059253223256,0.0006019395235791357,0.015131609675309174,0.029416446498336114,0.0,0.0
3468,1466197,1,0,0,1,0.001296380113141374,0.0,0.0,0.0,0.00032196736635523314,0.0,0.0,0.0,0.0,0.0048409617246588914
3469,1466269,0,0,0,1,0.00822822463205888,0.0,0.0,0.0,0.28595959679126975,0.0,0.00012940536943919543,0.0,0.0,0.0
3470,1466381,0,1,1,0,0.01733452196831156,0.0009257955561434531,0.0,0.00032781957465803315,0.15434182246318584,0.0004160879148342292,0.0,0.0,0.0,0.0
3471,1466623,1,0,0,0,0.04366644229518832,0.0,0.06666252798691821,0.0,0.015809004901096126,0.0,0.002689165126132412,0.018266877981749537,0.00377381281508859,0.000574389987890567
3472,1466645,1,0,0,0,0.10736023860785732,0.0,0.2853733958776157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,1466653,0,0,1,0,0.011443473281992307,0.025394607518285102,0.000976298462737026,0.011532072839318222,0.00630453087132249,0.0008899081626523016,0.0,8.218506679192857e-05,0.0,0.0
3474,1467104,0,1,0,0,0.012154499279783269,0.01740776145515101,0.045982667246271154,0.002669402146835189,0.007485740194969152,0.001685503505380478,0.0028425119607919137,0.057831507443265685,0.0035214969209394595,0.0
3475,1467155,0,0,1,0,0.0287632316228204,0.0,0.009710652282348228,0.0,0.1645635734001664,0.010358147470522756,0.0,0.004238562094303915,0.002460535954626396,0.0021048434850535484
3476,1467453,0,0,0,1,0.0358151122705104,0.0,0.025630485227579616,0.0014863960964276429,0.17110742904562448,0.0,0.013259511705459219,0.0,0.0,0.0003501076215312272
3477,1467462,0,0,1,0,0.0,0.0,0.0,0.0007023729181081223,0.07323229444453042,0.0,0.0012435192864081307,0.0,0.0,0.0
3478,1467559,0,0,0,1,0.0,0.0,0.0,0.010207186120842409,0.10075162771762755,0.0,0.0,0.0,0.0,0.0
3479,1467932,0,0,1,0,0.0032313022230567308,0.0011664286341057553,0.0,0.0025811727545648902,0.2166995248695343,0.0027467166323958403,0.0011994603884028319,0.0,0.001886715953304744,0.0
3480,1468042,0,0,0,1,0.0,0.0,0.029686439212286406,0.0,0.1171284178156138,0.018419691403598486,0.0,0.0,0.0,0.0
3481,1468081,0,0,1,0,0.004257141366168766,3.4452947729558394e-05,0.006456930546979434,0.0005402880678752503,0.0813583866911503,0.024079955676699044,0.0,0.0,0.0,0.0
3482,1468661,1,0,0,0,0.023477556914847642,0.0,0.0,0.016573942257967787,9.798141012831592e-05,0.0,0.0,0.0,0.0,0.0
3483,1468702,1,0,0,0,0.0008314617095717268,0.0,0.0,0.08570072808903054,0.0,0.0,0.0,0.00011376999656221208,0.0,0.0
3484,1468747,1,0,0,0,0.033422437395309826,0.0,0.36218609153760234,0.0,0.002141325762335762,0.0,0.0,0.047022855706983675,0.0,0.0
3485,1469155,1,0,0,0,0.0006972108619731702,0.0,0.014990637075130219,0.019027009935038895,0.04938374531863629,0.0,0.0,0.0,0.0,0.0
3486,1469237,1,0,0,0,0.007551935688074101,0.03849088867660974,0.004528851226343736,0.002402320767704896,0.052896074493635245,0.0017831586391020876,0.008080007453772924,0.0049120603934558445,0.0,0.0
3487,1469494,0,0,0,1,0.004935906653858258,0.0,0.029399138584207098,0.0,0.06677263526460121,0.0,0.0,0.01623305645065394,0.0,0.0006282090084791414
3488,1469534,1,0,0,0,0.006884675268065307,0.00418858080331422,0.0016999584042807672,0.0,0.27967028767741536,0.0,0.0,0.017729115960024883,0.0018834979432906245,0.0
3489,1469629,1,0,1,0,0.15085202776561618,0.0,0.0,0.0,0.001759503453600614,0.0,0.0,0.0,0.0,0.0
3490,1469645,0,0,1,0,0.006756378547926886,0.0,0.0,0.0,0.07783270849560309,0.0,0.0,0.0,0.0,0.0
3491,1470718,1,0,0,0,0.03544372703364711,0.012177001529725468,0.012090408560839597,0.0,0.046649887534979534,0.0005146862434814958,0.0,0.0281858955014484,0.0,0.0
3492,1470719,1,0,0,0,0.026011193446685378,0.0,0.0005852358968413107,0.00040706119615394764,0.0052607783685711985,0.0,0.0,0.0037279680556219193,0.001405156885042242,0.0
3493,1471029,0,0,0,1,0.001200060118507771,0.0,0.038672335892023055,0.0,0.007519143801986056,0.00202955894760559,0.0,0.0,0.0,0.009591466790949809
3494,1471067,1,0,0,0,0.11976061814525715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579695532003431,0.0
3495,1471639,1,0,0,0,0.0013016327744376497,0.011122296153421122,0.0013854135370272112,0.0,0.021622240642028348,0.006369515532919866,0.0,0.0,0.0,0.00113715704247025
3496,1472448,0,0,0,1,0.0,0.0,0.0008099466863715545,0.0,0.06331810937889577,0.0,0.0,0.0,0.0,0.0
3497,1472475,0,0,0,1,0.005339807107888747,0.0,0.0,0.0,0.05028944250946977,0.0,0.0,0.0,0.0,0.0
3498,1472712,1,0,0,0,0.01057485614991065,0.0,0.0,0.13931433174365337,0.0034278598245292653,0.0,0.0,0.0,0.0,0.0
3499,1472835,0,0,0,1,0.013538194335410224,0.0,0.19458183935695733,0.0,0.0005486958629793394,0.0,0.0,0.020328798603679143,0.0004839453963407607,0.0
3500,1473088,1,0,0,0,0.0014793594693773135,0.055425767260070376,8.043159987118493e-05,0.011725111123914821,0.0,0.0,0.0,0.0,0.0,0.0
3501,1473137,0,0,0,1,0.003911764994453116,0.0,0.0,0.0,0.13379945118222283,0.0,0.0,0.0,0.0,0.0
3502,1473152,1,0,0,1,0.0030083619174680427,0.017533642702467656,0.0,0.0033486675144747398,0.00042784494908592474,0.0,0.0,0.0,0.0,0.014766130461671252
3503,1473168,0,0,1,0,0.0014807415971087143,0.0,0.0006064631753102734,0.00015393053721964226,0.11782805108679631,0.0,0.00235396124796452,0.0006034908320777814,0.00014760699378565294,0.0
3504,1473182,0,0,0,1,0.0,0.0,0.12757392411944643,0.0,0.12290758419623063,0.0,0.005347343073755559,0.0,0.0006863390438894672,0.0
3505,1473238,0,0,0,1,0.0,0.06552088402326618,0.0,0.0034556943936676797,0.006532347398468074,0.0,0.0,0.0,0.0,0.0
3506,1473318,0,0,0,1,0.0,0.04567711423520049,0.01655454627650166,0.004082728984074621,0.0009828298897744717,0.0,0.0,0.00043741717962860035,0.0,0.00037963867943659093
3507,1473411,0,0,1,0,0.005542777641738812,0.003949599252817978,0.0001604818220368121,0.003992083132785965,0.10177484408244679,0.00022854647960991433,0.00029873276225086633,0.005310402609575259,0.0,0.0
3508,1473995,0,0,1,1,0.0,0.0,0.007659572958729963,0.0,0.0992646188153109,0.0,0.0,0.0,0.0,0.0
3509,1474014,1,0,1,0,0.013856603558064062,0.0,0.0,0.0,0.003450449121348845,0.014557943186182335,0.18485852825796922,0.0,0.0,0.0
3510,1474123,1,0,0,0,0.10768412117505383,0.0,0.00043893970119232676,0.032855490613549705,0.0031680247086535683,0.0,0.0,0.0,0.07080396518191465,0.0
3511,1474157,0,0,1,0,0.0,0.0,0.0,0.0,0.14022329638571793,0.0,0.0,0.0,0.0,0.0
3512,1474318,1,1,0,0,0.002012266393428633,0.0006723577540032858,0.02293092736581639,0.020813210462910174,0.040624981598674025,0.07419981945420798,0.0,0.0694759088363869,0.0,0.0
3513,1474320,1,0,0,0,0.0,0.0,0.0,0.00011959329336015306,0.012565968249125843,0.0,0.0,0.0,0.0,0.0
3514,1474325,1,0,0,0,0.0016946721766230815,0.0,0.0,0.0006642636162571745,0.20761513427257636,0.0,0.0,0.0,0.0,0.0
3515,1474361,0,0,0,1,0.0,0.00251897538761212,0.01662664059796406,0.0,0.08628885771029063,0.0,0.0,0.0,0.0,0.0
3516,1474381,1,0,0,0,0.003909939158146906,0.0,0.0025871598817544515,0.007907205793223633,0.0010968324301147288,0.0006443100320959676,0.000755084959665774,0.0,0.0,0.0
3517,1474454,0,0,0,1,0.07074308486573651,0.0,0.0,0.0,0.010571639561107408,0.0,0.004037572684010751,0.0,0.0,0.0
3518,1474464,0,0,0,1,0.0084361288862581,0.0,0.011931149943652908,0.0,0.01117708341959466,0.0002707024604430683,0.020155820458355383,0.0,0.0,0.0
3519,1474558,1,0,0,1,0.0011515295331894374,0.0,0.01726853518035359,0.0,0.046791679704377774,0.011585151718248888,0.0,0.0005573042674736673,0.0,0.0
3520,1474561,1,0,0,0,0.0,0.018211508907616893,0.0,0.016986735032608658,0.009012049058414809,0.0,0.0,0.0,0.0,0.0
3521,1474569,0,0,0,1,0.0,0.0018155490915696979,0.0,0.0,0.06071236309217337,0.0,0.0,0.0,0.0028228507372590307,0.007790992747295759
3522,1474617,1,0,0,1,0.004546470364147312,0.0,0.049374062969698776,0.0,0.0471375207110715,0.0,0.0006128225282874681,0.0,0.0,0.0
3523,1474736,0,1,0,1,0.008705044787070619,0.054576579552161456,0.0,2.4925954822162954e-05,0.213726866567316,0.0,0.0004229953300404109,0.0,0.0004946581114106214,0.009637884273209643
3524,1474793,0,0,1,1,0.007347464158922485,0.0,0.0,0.0,0.07585287086118024,0.0,0.002869406806542656,0.0,0.0,0.0
3525,1474946,0,0,1,0,0.0,0.0,0.0,0.0,0.13755034847441205,0.0,0.007948333149783373,0.0,0.0,0.0
3526,1474966,1,0,0,1,0.000724392083032916,0.0004411986304203058,0.006244000645504465,0.002638148736311367,0.053045829741096326,0.00901792927813864,0.0,0.0,0.0007206303442018477,0.0
3527,1475443,1,0,1,1,0.001200565907167679,0.0016347132636437263,0.006095435569900798,0.0,0.0045223874174094535,0.004400219413954535,5.6393995473659166e-05,0.0,0.0,0.0
3528,1475527,0,0,0,1,0.0,0.0,0.03616403423309877,0.0,0.17025896853216935,0.0,0.0,0.0,0.0,0.0
3529,1475583,0,0,1,0,0.00016302737605322962,0.0011198678649699252,0.004027895062396289,0.0054770018401433685,0.011105378316216143,0.0,0.0,0.0,0.0,0.0
3530,1475692,1,0,0,0,0.03046523335724498,0.004028542929480761,0.017497881183411525,0.001419098048373066,0.01102308574728643,0.0,0.002366401991988006,0.0,0.0007153632992883121,0.0
3531,1475795,0,0,0,1,0.015105315556234367,0.0,0.0,0.006426019237794063,0.1064005766169936,0.014919863416291645,0.014844324981145775,0.0,0.0,0.0012019823155376167
3532,1475798,1,0,0,0,0.05717738882130359,0.0,0.0,0.0,0.0,0.0038902935763907,0.0,0.009372210725454098,0.03809763900351407,0.0
3533,1476302,0,0,1,0,0.003652942501220959,0.0,0.044375604559898744,7.369999180138695e-05,0.01233865216895843,0.005177734115157482,0.009016443250842335,0.047748055378047854,0.0028417320026405744,0.0
3534,1476328,0,0,0,1,0.02451255532892685,0.005397575729843761,0.017884744643622517,0.0,0.13521230891918304,0.0,0.0,0.012989539644251284,0.0014236058170905245,0.0
3535,1476334,0,0,0,1,0.011263309828799585,0.0,0.0038552265546179963,0.0032926999984076613,0.0,0.0,0.0,0.0,0.0,0.0
3536,1476720,0,0,1,0,0.0,0.0,0.0,0.00039979983754067884,0.07335618724375766,0.0,0.0,0.0,0.0,0.0
3537,1476766,1,0,0,0,0.00437988594947784,0.0,0.0,0.0,4.920484223164096e-05,0.0026577357232445446,0.06722647154718175,0.000836234233563404,0.0,0.0
3538,1477282,1,0,0,0,0.052127058729435224,0.0,0.3431043154516417,0.002659054433231399,0.0011343669281604287,0.0,0.0017625688495053625,0.0,0.0,0.0
3539,1477307,1,0,0,0,0.010931971791685452,0.048482029007691295,0.0,0.21429830268427255,0.0,0.0,0.0005062385101633987,0.0,0.007909844174517542,0.0
3540,1477311,0,0,1,1,0.0,0.0,0.00041678908463571785,0.16288260172421434,0.003909769405042154,0.0,0.0,0.0,0.0,0.0
3541,1477403,1,0,0,0,0.004285212788325019,0.0,0.004924418841281995,0.0,0.01985701643085013,0.0,0.0,0.12133890933171435,0.01693360341446809,0.0
3542,1477502,1,0,0,0,0.030030222097816268,0.0,0.0,0.00040599297800840846,0.004742221028646831,0.0,0.0005055985505469342,0.003270514289981302,0.0,0.0
3543,1477520,1,0,0,0,0.025368636756908418,0.0,0.09693089324724796,0.007994634624918905,0.0,0.007514016860126689,0.0,0.0,0.0,0.0
3544,1477556,0,0,1,1,0.011343378025604551,0.00135230357286077,0.009739948729381078,0.0,0.14601131846231996,0.0,0.004410365076255516,0.0,0.00031915233143619154,0.0
3545,1478828,0,0,0,1,0.011855133935576346,0.0015116351581915665,0.0004570372560659528,0.0,0.009611246750611237,0.0010987775545964356,0.0,0.001120539229156373,0.005503189896297431,0.0
3546,1478938,0,1,0,0,0.014676395531741894,0.016623149080030434,0.0,0.0,0.14774714418838542,0.007393654304771129,0.0016109498038893635,0.0,0.0,0.0
3547,1478948,1,0,0,0,0.0729544850821406,0.09224817884173314,0.0,0.027290923396601004,0.0007662076752788147,0.0,0.0,0.0,0.00017578343805812127,0.00769853392782793
3548,1478952,0,0,0,1,0.00113604851951758,0.0,0.0016721004291320848,0.0,0.04121273541280151,0.0,0.0,0.0,0.0,0.0
3549,1478965,1,0,0,1,0.008000416506657167,0.0,0.0,0.0,0.19685433865954693,0.012019233204228017,0.0,0.0,0.00019116225440072188,0.0007331098789944605
3550,1478983,1,0,0,0,0.08317161576702964,0.002703015031721686,0.0,0.0006796660154662094,0.0003696614218637376,0.0,0.0,0.008686634386701886,0.07112438851929527,0.027824659865898015
3551,1479039,0,0,0,1,0.00470532105635985,0.0,0.012127406454182723,0.0031904706902927413,0.20769549042664578,0.0,0.0,0.0009371833391159244,0.0,0.0
3552,1479052,1,0,0,0,0.0,0.12151460213262615,0.0,0.02262937772880074,0.0046338623612411645,0.0,1.3122134243012364e-05,0.0,0.0,0.0004871328125836685
3553,1479348,0,0,0,1,0.0,0.0,0.0,0.002308222931238649,0.1556170377318493,0.0,0.0,0.0,0.0006499134848131615,0.0
3554,1479449,0,0,1,0,0.0012224590771050326,0.000315954139173592,0.0,0.004440487354277197,0.11871035443517061,0.0,0.0,0.0,0.0,0.0002224973560107559
3555,1479573,0,0,0,1,0.029472375591337335,0.0,0.020055247952805104,0.0026934200299631,0.01545807289125585,0.0,0.003690366301613975,0.0,0.0,0.0
3556,1479623,0,0,1,0,0.0,0.0,0.08083609700586615,0.0,0.01568101372940867,0.0,0.0004525103184438769,0.0,0.0,0.0
3557,1480224,0,0,1,0,0.00347427649685751,0.0002241449306544308,0.0062522105440349935,0.0,0.17994195560843,0.003474124108732855,0.005009270905307602,0.00012754010451050297,0.00013196436777973897,0.0031481918207545766
3558,1480482,0,0,1,1,0.003757804445086542,0.0,0.0,0.0009162240374103581,0.01952398414140203,0.0,0.0,0.0,0.0,0.0
3559,1480518,1,0,0,0,0.03569298573905823,0.0019327481902485164,0.005863556730920983,0.0026208574519803,0.0032007966237087987,0.0,0.0,0.0020222901955399583,0.0,0.0
3560,1480526,0,1,1,0,0.008492756152901033,0.0,0.0,7.285559250895556e-05,0.146159138332498,0.0,0.0037797327108260465,0.0,0.0,0.0
3561,1481236,1,0,0,0,0.0003735654576975062,0.001742994161168793,0.013828564274619348,0.0,0.005552358994439969,0.0,0.0,0.0,0.0,0.0
3562,1481328,0,0,0,1,0.01647956530125968,0.0,0.01290841252109024,0.0,0.15699881060395612,0.0,0.0,0.0,0.0,0.003037907375151118
3563,1481366,1,0,0,0,0.01671009823733191,0.0012617060089668822,0.007647751150030438,0.00026458325342432106,0.0,0.0,5.799296187537053e-05,0.0,0.003422233327853076,0.0040510251923012485
3564,1481378,1,0,0,0,0.01644983462038655,0.09471325507447192,0.01446701791246764,0.0008465137449332437,0.017770279873215906,0.0,0.0,0.0,5.572693733705055e-05,0.0
3565,1481663,0,0,1,0,0.0,0.020531522060553028,8.087679803886056e-06,0.0011926186668331214,0.17326681151981826,0.0,0.0,0.0,0.0006732403236572646,0.0
3566,1481988,0,0,0,1,0.0,0.0,0.18178922241401535,0.0001839241795123659,0.02486322058299399,0.0,0.0,0.0,0.0,0.0
3567,1481990,1,0,0,0,0.015491946159948474,0.0001922368298653623,0.0,0.0005695844870700695,0.0031217445867246026,0.003020630094326564,0.009318278346188872,0.0,0.0017599962929898759,0.0
3568,1482205,1,0,0,1,0.00010599648159830863,0.03701259451645019,0.003023569096473163,0.0,0.022738828619930467,0.0017796939594701096,0.0025691065620494368,0.028296084900817167,0.0,0.0
3569,1482217,1,0,0,0,0.04448873933970095,0.007541721689534728,0.0,0.010282815030610244,0.0,3.562536659419896e-05,0.0,0.0,0.0004458659735555879,0.0002091060937125602
3570,1482248,1,0,0,0,0.1709914515117722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3571,1482250,0,0,1,0,0.01835925327014982,0.0,0.005132910546433256,0.0,0.0,0.0023680273404245817,0.0,0.0,0.0,0.0
3572,1482269,1,0,0,0,0.07324346930879302,0.0,0.0,0.15943768896566732,0.001304106766328951,0.0,0.0,0.00072564796220269,0.0,0.0
3573,1482450,0,0,0,1,0.031244778096694424,0.0,0.0008576263528793155,0.00225953783174491,0.0022421156593450393,0.0,0.0,0.0,0.0,0.0
3574,1482451,1,0,0,0,0.026541875844577744,0.013892000548570418,0.04773303037281106,0.0,0.0005421414136865303,0.0001607233054426694,0.0,0.0,3.0244431554696198e-05,0.005410530462881667
3575,1482452,1,0,0,0,0.022950703408363603,0.0,0.0,0.014791060618463175,0.0,0.0,0.0,0.001337410181926109,0.0007445072317800561,0.0
3576,1482499,0,0,0,1,0.008927802156671532,0.0,0.028583387406625714,0.0,0.00447581616348852,0.021871441793262787,0.0,0.025228861920447473,0.0,0.0
3577,1482876,0,0,0,1,0.03464357007315878,0.0,0.0022133208867481605,0.0,0.2765322005321838,0.00012205330892934691,0.0,0.011879207771976631,0.0,0.0
3578,1482879,1,0,0,1,0.017265175626437264,0.0,0.0,0.0017090682803436552,0.14935577018064905,0.02609181705759599,0.018208126790587264,0.0,0.0,0.008347842994997903
3579,1483026,0,0,0,1,0.009145214516330415,0.002671339986663405,0.02230612640780267,0.0,0.0035520580948977115,0.0,0.0,0.0,0.0029358965857395293,0.0
3580,1483076,1,0,1,0,0.0,0.0,0.0,0.004226409268049651,0.004038183564331559,0.0014531290935310822,0.006377092150859895,0.0,0.0,0.0
3581,1483161,1,0,0,0,0.001320934985809612,0.015033440739120281,0.0005314485312953289,0.005038468309401418,0.09026915596532714,0.0,0.0,0.0,0.0,0.0
3582,1483207,0,1,0,0,0.017918505492562443,0.10541488028557583,0.001041915561030057,0.0,0.00847245961311759,0.0,0.004350823409059687,0.04955267218185523,0.0,0.0
3583,1483881,0,0,0,1,0.004465343525667472,0.0001831791129340915,0.0,0.0,0.010607777496395515,0.0,0.0,0.0,0.0017157627329881563,0.0
3584,1483953,0,0,0,1,0.05458912623991635,0.0,0.021631359962247323,0.0,0.17479705658655825,0.0,0.0,0.03732194461259978,0.0,0.0
3585,1483989,0,1,0,0,0.007048175601057006,0.0,0.11813535324971741,0.0,0.004204928843347765,0.0,0.0,0.0,0.0,0.0
3586,1483993,0,0,1,1,0.011746896699305594,0.0,0.014834094174479376,0.0,0.055389985122324265,0.0022860858609484035,0.009355730485138884,0.0,0.0,0.0
3587,1484065,0,0,1,0,0.13066897396958813,0.003951531315007786,7.448552234087702e-05,0.0,0.06057708290864716,0.0,0.0,0.0,0.012582709770375147,0.0
3588,1484146,1,0,0,1,0.0,0.0,0.006280316803094387,0.0,0.08146446117661894,0.007559176897525912,0.0,0.0,0.0,0.0
3589,1484416,0,0,0,1,0.0,0.0,0.0,0.0,0.12937899201382136,0.011289243344897606,0.0,7.192472917741924e-05,0.0006964266476724452,0.0032686806518380375
3590,1484855,0,1,1,1,0.0,0.0,0.021657501562535916,0.0032663079652859137,0.0019000280814977933,0.0,0.0,0.0,0.0,0.0
3591,1484862,0,0,0,1,0.07272540854464862,0.0,0.0,0.15408244644535718,0.0,0.0,0.0,0.0,0.001650251277300907,0.0
3592,1484951,1,0,0,0,0.007812440444561037,0.0007969870286629893,0.003294205594005137,0.0,0.1879569981900316,0.0016470990286994434,0.003610171700928384,0.0008184155719348621,0.0,0.0
3593,1485065,0,0,1,0,0.0,0.0,0.00016077009132069796,0.0,0.0053733274059640105,0.04879966089833735,0.11272232153289913,0.0,0.0005546106354725928,0.0
3594,1485505,1,0,0,0,0.0,0.0007423462774156963,0.00046066078665984577,0.012487227942378035,0.23567187919331192,0.0,0.0,0.0,0.0,0.0
3595,1485562,0,0,1,0,0.0,0.0,0.1262035982731679,0.0,0.02687007567221331,0.0,0.003386075479971611,0.0,0.0,0.0
3596,1485862,0,0,1,0,0.0035490063620299116,0.003032702202342231,0.00027670827649226124,0.0,0.007616239676986976,0.00282173272552882,0.004457248718860495,0.0,0.0,0.0
3597,1485880,1,0,0,1,0.0,0.0,0.07473366363782712,0.0037952024941443497,0.06021871485009051,0.0,0.007372891058586495,0.0,0.0,0.0
3598,1485940,0,0,0,1,0.004026777746076024,0.10564724298179148,0.0,0.002821519780294392,0.025366410953799448,0.0,0.0,0.0,0.0,0.0
3599,1486026,1,0,0,0,0.0013180724815238074,0.0036312070950218858,0.008888764963613353,0.0034164116388201997,0.0019227043773878006,0.0,0.0,0.0,0.0,0.0
3600,1486047,0,0,0,1,0.011818034744680742,0.0,0.0,0.0,0.022476240478507478,0.0,0.0,0.012511289348749843,0.0,0.0
3601,1486055,0,0,0,1,0.0,0.0,0.13666291398372407,0.002527254183271003,0.026257403012782447,0.0,0.0,0.0028242227225653404,0.0,0.0
3602,1486071,1,0,0,0,0.01298486989949619,0.0001969303040176668,0.0,0.04147804225178234,0.0002121007008992291,0.007229312113421848,0.0,0.0,0.0,0.0
